EGID,GDEKT,GGDENR,GGDENAME,EGRID,LGBKR,LPARZ,LPARZSX,LTYP,GEBNR,GBEZ,GKODE,GKODN,GKSCE,GSTAT,GKAT,GKLAS,GBAUJ,GBAUM,GBAUP,GABBJ,GAREA,GVOL,GVOLNORM,GVOLSCE,GASTW,GANZWHG,GAZZI,GSCHUTZR,GEBF,GWAERZH1,GENH1,GWAERSCEH1,GWAERDATH1,GWAERZH2,GENH2,GWAERSCEH2,GWAERDATH2,GWAERZW1,GENW1,GWAERSCEW1,GWAERDATW1,GWAERZW2,GENW2,GWAERSCEW2,GWAERDATW2,GEXPDAT
192097745,ZH,7,Knonau,CH287277467721,0,505,,,,Neubau 2,2677498.964,1230848.404,904,1001,1020,1122,,,,,615,2940,962,869,5,4,,,615,7460,7580,869,2025-09-16,7400,7500,869,2025-09-16,7660,7580,869,2025-09-16,7600,7500,869,2025-09-16,2025-10-18
192097767,ZH,7,Knonau,CH337777467565,0,243,,,,,2677501.464,1231255.592,904,1002,1060,1274,,,,,,3750,962,869,1,,,,5,7400,7500,869,2025-09-16,7400,7500,869,2025-09-16,7600,7500,869,2025-09-16,7600,7500,869,2025-09-16,2025-10-18
210202978,ZH,7,Knonau,CH257977774613,0,984,,,279,,2675915.483,1232561.762,901,1004,1060,1271,,,,,214,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203098,ZH,7,Knonau,CH214676777742,0,1201,,,756,,2677657.646,1230565.23,901,1004,1060,1271,,,,,87,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203112,ZH,7,Knonau,CH274677767735,0,1206,,,777,,2677649.209,1230471.089,901,1004,1060,1271,,,,,10,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203139,ZH,7,Knonau,CH257577774624,0,231,,,n.v.,offene Halle,2677794.476,1231420.531,901,1004,1080,1271,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210203141,ZH,7,Knonau,CH314675777717,0,241,,,n.v.,,2677501.847,1231240.122,901,1004,1060,1252,,,,,20,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203142,ZH,7,Knonau,CH314675777717,0,241,,,n.v.,,2677486.904,1231253.854,901,1004,1060,1252,,,,,83,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203144,ZH,7,Knonau,CH787477467788,0,7,,,n.v.,,2676130.144,1232826.141,901,1004,1060,1252,,,,,10,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203145,ZH,7,Knonau,CH314676777708,0,1225,,,n.v.,,2677076.911,1230804.809,901,1004,1060,1242,,,,,36,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203146,ZH,7,Knonau,CH327776774691,0,1226,,,n.v.,,2677089.138,1230794.817,901,1004,1060,1242,,,,,36,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203147,ZH,7,Knonau,CH337777467664,0,1227,,,n.v.,,2677099.52,1230780.126,901,1004,1060,1242,,,,,36,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203148,ZH,7,Knonau,CH114676777776,0,1199,,,n.v.,,2677113.586,1230844.327,901,1004,1060,1252,,,,,18,,,,,,,,,7400,7500,869,2014-03-18,7400,7500,869,2014-03-18,7600,7500,869,2014-03-18,7600,7500,869,2014-03-18,2025-10-18
210203203,ZH,7,Knonau,CH257577774624,0,231,,,n.v.,,2677803.792,1231391.202,901,1004,1060,1252,,,,,19,,,,,,,,,7400,7500,869,2014-04-16,7400,7500,869,2014-04-16,7600,7500,869,2014-04-16,7600,7500,869,2014-04-16,2025-10-18
210203206,ZH,7,Knonau,CH814677777723,0,1134,,,n.v.,,2677831.999,1231551.199,901,1004,1060,1252,,,,,41,,,,,,,,,7400,7500,869,2014-04-16,7400,7500,869,2014-04-16,7600,7500,869,2014-04-16,7600,7500,869,2014-04-16,2025-10-18
210203223,ZH,7,Knonau,CH697777724610,0,1379,,,n.v.,,2678651.174,1230008.95,901,1004,1060,1242,,,,,40,,,,,,,,,7400,7500,869,2014-04-16,7400,7500,869,2014-04-16,7600,7500,869,2014-04-16,7600,7500,869,2014-04-16,2025-10-18
210203229,ZH,7,Knonau,CH887177467738,0,776,,,1248,,2678741.778,1230042.984,901,1004,1060,1252,,,,,73,,,,,,,,,7400,7500,869,2014-04-16,7400,7500,869,2014-04-16,7600,7500,869,2014-04-16,7600,7500,869,2014-04-16,2025-10-18
210278606,ZH,7,Knonau,CH874677707743,0,889,,,n.n,,2677920.076,1230163.85,901,1004,1060,1274,,,,,42,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278607,ZH,7,Knonau,CH144677777124,0,1505,,,n.n,Nebengebäude,2677842.296,1230444.142,901,1004,1060,1274,,,,,19,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278608,ZH,7,Knonau,CH774677717774,0,741,,,n.n,,2677781.449,1230359.076,901,1004,1060,1274,,,,,17,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278609,ZH,7,Knonau,CH337777467565,0,243,,,n.n,,2677676.976,1230920.338,901,1004,1060,1274,,,,,16,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278610,ZH,7,Knonau,CH657677774655,0,1279,,,n.n,,2677173.282,1230989.571,901,1004,1060,1274,,,,,14,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278611,ZH,7,Knonau,CH274677767735,0,1408,,,n.n,,2677691.493,1230496.047,901,1004,1060,1274,,,,,14,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278612,ZH,7,Knonau,CH797777704679,0,930,,,n.n,,2677504.964,1230595.461,901,1004,1060,1274,,,,,14,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278613,ZH,7,Knonau,CH144677777124,0,1505,,,n.n,,2677856.57,1230478.567,901,1004,1060,1274,,,,,12,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278614,ZH,7,Knonau,CH227787774626,0,1329,,,n.n,,2677060.435,1230947.231,901,1004,1060,1274,,,,,12,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278615,ZH,7,Knonau,CH267777467649,0,1218,,,n.n,,2677029.203,1230878.322,901,1004,1060,1274,,,,,9,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278616,ZH,7,Knonau,CH274677717750,0,1232,,,n.n,,2677927.532,1230292.355,901,1004,1060,1274,,,,,9,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278618,ZH,7,Knonau,CH997777754693,0,199,,,n.n,,2677304.395,1231755.634,901,1004,1060,1274,,,,,9,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278619,ZH,7,Knonau,CH874677717740,0,772,,,n.n,,2678059.522,1229912.45,901,1004,1060,1274,,,,,8,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278620,ZH,7,Knonau,CH744677777609,0,1170,,,n.n,,2677428.977,1230840.221,901,1004,1060,1274,,,,,8,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278621,ZH,7,Knonau,CH137777468724,0,1272,,,n.n,Nebengebäude,2677352.262,1230933.394,901,1004,1060,1274,,,,,7,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278622,ZH,7,Knonau,CH274677717750,0,1232,,,n.n,,2677927.933,1230300.477,901,1004,1060,1274,,,,,7,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278623,ZH,7,Knonau,CH374677767701,0,1219,,,n.v.,,2677023.944,1230850.506,901,1004,1060,1274,,,,,6,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278624,ZH,7,Knonau,CH714677777757,0,1125,,,n.n,,2677451.202,1230931.746,901,1004,1060,1274,,,,,6,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
210278626,ZH,7,Knonau,CH287177467748,0,1233,,,703,,2677938.234,1230272.794,901,1004,1060,1274,,,,,11,,,,,,,0,,,,,,,,,,,,,,,,,,2025-10-18
2251016,ZH,7,Knonau,,0,474,,,388,,2677500,1230900,905,1007,1060,,,,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
3715,ZH,7,Knonau,,0,99999,,,,,2678758.807,1230023.854,909,1007,1020,1110,,,,1999,,,,,3,1,,,,7436,7540,869,2001-11-29,,,,,7650,7560,869,2001-11-29,,,,,2025-10-18
3807,ZH,7,Knonau,,0,491,,,329,,2677500,1230900,905,1007,1020,1110,,,,1999,,,,,3,1,,,,7430,7530,869,2001-11-29,,,,,7630,7530,869,2001-11-29,,,,,2025-10-18
3809,ZH,7,Knonau,,0,99999,,,,,2676935.655,1231042.161,909,1007,1030,1110,,,,1999,,,,,2,1,,,,7436,7540,869,2001-11-29,,,,,7650,7560,869,2001-11-29,,,,,2025-10-18
3841,ZH,7,Knonau,,0,474,,,386,,2677500,1230900,905,1007,1030,1121,,,,1999,,,,,2,2,,,,7436,7540,869,2001-11-29,,,,,7650,7560,869,2001-11-29,,,,,2025-10-18
3846,ZH,7,Knonau,,0,99999,,,476,,2677188.801,1231077.861,909,1007,1020,1110,,,,1999,,,,,2,1,,,,7436,7540,869,2001-11-29,,,,,7600,7500,859,2014-03-18,7600,7500,859,2014-03-18,2025-10-18
3913,ZH,7,Knonau,,0,99999,,,,,2676200.799,1232139.867,909,1007,1020,1110,,,,1999,,,,,3,1,,,,7411,7598,869,2001-11-29,,,,,7650,7560,869,2001-11-29,,,,,2025-10-18
192060853,ZH,8,Maschwanden,CH657219775594,0,1184,,,,,2674923.241,1231884.772,901,1001,1020,1122,,,,,257,3240,962,869,4,5,,0,685,7410,7501,869,2024-07-01,,7500,,,,,,,,,,,2025-10-18
192060861,ZH,8,Maschwanden,CH987719557746,0,102,,,,,2674653.75,1231993.75,904,1001,1020,1122,,,,,364,5437,962,869,4,9,,0,1004,7410,7501,869,2024-07-01,7400,7500,869,2024-07-01,7610,7501,869,2024-07-01,7600,7500,869,2024-07-01,2025-10-18
192077642,ZH,8,Maschwanden,CH357919775507,0,1181,,,n.v.,,2674833.338,1231825.983,901,1004,1060,1274,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192077643,ZH,8,Maschwanden,CH357919775507,0,1181,,,n.v.,,2674864.489,1231825.458,901,1004,1060,1274,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192082565,ZH,8,Maschwanden,CH467719557094,0,350,,,n.v.,,2675318.965,1231606.248,901,1004,1060,1278,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
192083522,ZH,8,Maschwanden,CH987119557714,0,584,,,382,,2674950.149,1231842.814,901,1004,1060,1242,,,,,1315,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228330,ZH,8,Maschwanden,CH687919557794,0,983,,,n.n,,2674837.386,1231935.332,901,1004,1060,1271,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228331,ZH,8,Maschwanden,CH675577791993,0,981,,,n.n,,2675176.116,1232082.13,901,1004,1060,1274,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228333,ZH,8,Maschwanden,CH857219775526,0,671,,,n.n,,2674503.769,1231995.855,901,1004,1060,1274,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228334,ZH,8,Maschwanden,CH927779195525,0,901,,,n.n,,2674578.773,1232058.052,901,1004,1060,1274,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228336,ZH,8,Maschwanden,CH807755781905,0,663,,,n.n,,2674453.761,1230847.779,901,1004,1060,1274,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228337,ZH,8,Maschwanden,CH915579197796,0,900,,,n.n,,2674594.612,1232073.393,901,1004,1060,1274,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228338,ZH,8,Maschwanden,CH491977705589,0,347,,,n.n,,2675757.58,1231253.324,901,1004,1060,1271,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228339,ZH,8,Maschwanden,CH807755791902,0,875,,,n.n,,2674531.951,1231951.823,901,1004,1060,1274,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228340,ZH,8,Maschwanden,CH875577721946,0,678,,,n.n,,2674726.758,1232083.376,901,1004,1060,1274,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228341,ZH,8,Maschwanden,CH857319775596,0,1051,,,n.n,,2674657.426,1232100.818,901,1007,1060,1274,,,,2014,29,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228342,ZH,8,Maschwanden,CH207755781915,0,756,,,n.n,,2674591.365,1231878.699,901,1004,1060,1274,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228343,ZH,8,Maschwanden,CH715570197751,0,1010,,,n.n,,2675143.121,1232072.884,901,1004,1060,1274,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228344,ZH,8,Maschwanden,CH187719557727,0,1113,,,n.n,,2674347.145,1232717.99,901,1004,1060,1274,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228345,ZH,8,Maschwanden,CH631977557844,0,835,,,n.n,,2674863.435,1231901.58,901,1004,1060,1274,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228346,ZH,8,Maschwanden,CH445519777008,0,354,,,n.n,,2675785.04,1231034.531,901,1004,1060,1274,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228347,ZH,8,Maschwanden,CH891977775529,0,81,,,n.n,,2674474.212,1231954.511,901,1004,1060,1274,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228348,ZH,8,Maschwanden,CH627773195584,0,1167,,,n.n,,2674475.454,1231872.487,901,1004,1060,1274,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228349,ZH,8,Maschwanden,CH957019775546,0,1014,,,n.n,,2675177.118,1232005.112,901,1004,1060,1274,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228350,ZH,8,Maschwanden,CH587319557796,0,1162,,,n.n,,2674520.594,1232503.799,901,1004,1060,1271,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228351,ZH,8,Maschwanden,CH667719557323,0,1173,,,n.n,,2674964.252,1232057.015,901,1004,1060,1274,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228352,ZH,8,Maschwanden,CH891977725544,0,156,,,n.n,,2674556.412,1232199.592,905,1007,1060,1274,,,,2021,17,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228353,ZH,8,Maschwanden,CH845519777858,0,693,,,n.n,,2674684.395,1231887.961,901,1004,1060,1274,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228354,ZH,8,Maschwanden,CH767719557386,0,1040,,,n.n,,2674375.912,1231932.55,901,1004,1060,1274,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228355,ZH,8,Maschwanden,CH745519777201,0,168,,,n.n,,2674697.209,1232064.553,901,1004,1060,1274,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228356,ZH,8,Maschwanden,CH367719557922,0,951,,,n.n,,2674879.526,1231814.728,901,1004,1060,1274,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228357,ZH,8,Maschwanden,CH767719557287,0,684,,,n.n,,2674695.531,1232080.286,901,1004,1060,1274,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228358,ZH,8,Maschwanden,CH191977795567,0,912,,,n.n,,2674604.697,1231934.293,901,1004,1060,1274,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228359,ZH,8,Maschwanden,CH387919557702,0,1070,,,370,,2674975.697,1231959.146,901,1004,1060,1274,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228360,ZH,8,Maschwanden,CH207755781915,0,756,,,n.n,,2674622.969,1231914.149,901,1004,1060,1274,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228361,ZH,8,Maschwanden,CH987019557741,0,808,,,n.n,,2675482.844,1232254.188,901,1004,1060,1271,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228362,ZH,8,Maschwanden,CH207755701939,0,425,,,n.n,,2674746.432,1231151.912,901,1004,1060,1274,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228363,ZH,8,Maschwanden,CH675577791993,0,981,,,n.n,,2675156.482,1232052.888,901,1004,1060,1274,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228364,ZH,8,Maschwanden,CH207755781915,0,756,,,n.n,,2674615.368,1231920.029,901,1004,1060,1274,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228365,ZH,8,Maschwanden,CH891977725544,0,156,,,n.n,,2674521.591,1232210.299,905,1007,1060,1274,,,,2021,9,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228366,ZH,8,Maschwanden,CH745519777397,0,1038,,,n.n,,2674497.402,1231830.148,901,1004,1060,1274,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228367,ZH,8,Maschwanden,CH927773195579,0,1059,,,n.n,,2674515.78,1232071.866,901,1004,1060,1274,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228368,ZH,8,Maschwanden,CH167719557396,0,1152,,,n.n,,2674834.217,1232024.213,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228369,ZH,8,Maschwanden,CH731977557117,0,379,,,n.n,,2674962.76,1231776.15,901,1004,1060,1274,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228370,ZH,8,Maschwanden,CH975577701918,0,793,,,n.n,,2675290.456,1233006.466,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
210228371,ZH,8,Maschwanden,CH731977557117,0,379,,,n.n,,2674952.639,1231785.643,901,1004,1060,1274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-18
